protocol_number,when_aug_performed,aug_type,config/HP_AUG_PER,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC
4,None,Baseline,0,89.83333333333333,88.33333333333333,1.6666666666666667,0.16666666666666666,0.001851851851851852,0.01851851851851852,0.010185185185185186,0.019947443860487333,0.9898148148148147
5,AfterSplit,GenAugSpoofOnly,0.05,89.0,88.83333333333333,1.1666666666666667,1.0,0.011111111111111112,0.012962962962962963,0.012037037037037039,0.012922262922262957,0.987962962962963
5,AfterSplit,GenAugSpoofOnly,0.1,89.0,89.0,1.0,1.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,0.9888888888888889
5,AfterSplit,GenAugSpoofOnly,0.2,89.0,89.0,1.0,1.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,0.9888888888888889
5,AfterSplit,GenAugSpoofOnly,0.3,89.0,88.16666666666667,1.8333333333333333,1.0,0.011111111111111112,0.020370370370370372,0.01574074074074074,0.020166870166870177,0.9842592592592593
5,AfterSplit,GenAugSpoofOnly_KF,0.05,89.0,88.83333333333333,1.1666666666666667,1.0,0.011111111111111112,0.012962962962962963,0.012037037037037035,0.012922262922262957,0.987962962962963
5,AfterSplit,GenAugSpoofOnly_KF,0.1,89.0,88.83333333333333,1.1666666666666667,1.0,0.011111111111111112,0.012962962962962963,0.012037037037037039,0.012922262922262957,0.987962962962963
5,AfterSplit,GenAugSpoofOnly_KF,0.2,89.0,88.66666666666667,1.3333333333333333,1.0,0.011111111111111112,0.014814814814814815,0.012962962962962963,0.014733414733414761,0.987037037037037
5,AfterSplit,GenAugSpoofOnly_KF,0.3,89.16666666666667,88.16666666666667,1.8333333333333333,0.8333333333333334,0.00925925925925926,0.020370370370370372,0.014814814814814815,0.020127054909663614,0.9851851851851853
5,AfterSplit,TradAugSpoofOnly,0.05,89.0,88.0,2.0,1.0,0.011111111111111112,0.022222222222222223,0.016666666666666666,0.02197802197802198,0.9833333333333334
5,AfterSplit,TradAugSpoofOnly,0.1,89.0,88.0,2.0,1.0,0.011111111111111112,0.022222222222222223,0.016666666666666666,0.02197802197802198,0.9833333333333334
5,AfterSplit,TradAugSpoofOnly,0.2,89.66666666666667,88.0,2.0,0.3333333333333333,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.021818760949195732,0.987037037037037
5,AfterSplit,TradAugSpoofOnly,0.3,89.66666666666667,88.0,2.0,0.3333333333333333,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.021818760949195732,0.987037037037037
5,BeforeSplit,GenAugSpoofOnly,0.05,89.0,89.0,1.0,1.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,0.9888888888888889
5,BeforeSplit,GenAugSpoofOnly,0.1,89.0,88.83333333333333,1.1666666666666667,1.0,0.011111111111111112,0.012962962962962963,0.012037037037037039,0.012922262922262957,0.987962962962963
5,BeforeSplit,GenAugSpoofOnly,0.2,89.0,88.66666666666667,1.3333333333333333,1.0,0.011111111111111112,0.014814814814814815,0.012962962962962963,0.014733414733414761,0.987037037037037
5,BeforeSplit,GenAugSpoofOnly,0.3,89.0,88.66666666666667,1.3333333333333333,1.0,0.011111111111111112,0.014814814814814815,0.012962962962962963,0.014733414733414761,0.987037037037037
