protocol_number,protocol,config/HP_AUG_PER,aug_type,when_aug_performed,TP,TN,FP,FN,APCER,BPCER,ACER,EER,AUC,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC,config/HP_REPEAT,fold_number
5,Cut_Photo_Attack,0.3,GenAugSpoofOnly,BeforeSplit,14699.416666666668,15735.833333333332,174.16666666666669,146.58333333333331,0.009873591090753918,0.01094699350513299,0.01041029229794344,0.011014436454948724,0.9895897077020565,89.58333333333333,89.0,1.0,0.41666666666666663,0.004629629629629625,0.0111111111111111,0.007870370370370333,0.011039886039885982,0.9921296296296295,1.5,1.0
5,Cut_Photo_Attack,0.3,TradAugSpoofOnly,AfterSplit,14777.666666666666,15666.666666666666,243.33333333333334,68.33333333333333,0.0046028110826709335,0.015294364131573384,0.00994858760712215,0.015131009736321067,0.9900514123928777,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
5,Cut_Photo_Attack,0.3,TradAugSpoofOnly,BeforeSplit,14783.833333333334,15661.5,248.5,62.166666666666664,0.004187435448381117,0.01561910747957255,0.009903271463976833,0.015441250180112167,0.9900967285360233,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
6,Video_Replay_Attack,0.0,Baseline,None,15459.5,15572.5,337.5,207.5,0.0132443990553392,0.021213073538654884,0.01722873629699705,0.02104464260378265,0.9827712637030029,89.16666666666667,87.83333333333333,2.1666666666666665,0.8333333333333334,0.00925925925925925,0.02407407407407405,0.016666666666666618,0.02370998566650735,0.9833333333333334,1.5,1.0
6,Video_Replay_Attack,0.05,GenAugSpoofOnly,AfterSplit,15451.166666666666,15581.916666666668,328.08333333333337,215.83333333333334,0.01377630263185885,0.020621202597946732,0.017198752614902793,0.02047997599716266,0.9828012473850971,89.16666666666667,87.91666666666666,2.083333333333333,0.8333333333333334,0.00925925925925925,0.023148148148148126,0.01620370370370365,0.02282409619366135,0.9837962962962963,1.5,1.0
6,Video_Replay_Attack,0.05,GenAugSpoofOnly,BeforeSplit,15447.25,15580.25,329.75,219.75,0.014026297312823083,0.02072595851665615,0.01737612791473961,0.0205879235189472,0.9826238720852603,89.08333333333334,88.0,2.0,0.9166666666666667,0.010185185185185176,0.0222222222222222,0.016203703703703644,0.021958114349418627,0.9837962962962963,1.5,1.0
6,Video_Replay_Attack,0.05,TradAugSpoofOnly,AfterSplit,15464.833333333334,15579.333333333334,330.6666666666667,202.16666666666666,0.012903980766366632,0.020783574271946315,0.016843777519156482,0.020621099930767998,0.9831562224808436,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
6,Video_Replay_Attack,0.05,TradAugSpoofOnly,BeforeSplit,15477.5,15572.333333333334,337.6666666666667,189.5,0.012095487330056767,0.021223549130525817,0.016659518230291284,0.02103050671570925,0.9833404817697087,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
6,Video_Replay_Attack,0.1,GenAugSpoofOnly,AfterSplit,15461.083333333334,15569.666666666668,340.33333333333337,205.91666666666666,0.013143337375800467,0.021391158600460883,0.017267247988130667,0.021214053225561712,0.9827327520118693,89.33333333333334,87.75,2.25,0.6666666666666667,0.0074074074074074,0.024999999999999974,0.016203703703703658,0.024546748249412997,0.9837962962962963,1.5,1.0
6,Video_Replay_Attack,0.1,GenAugSpoofOnly,BeforeSplit,15462.75,15571.25,338.75,204.25,0.013036956660496533,0.021291640477686946,0.01716429856909175,0.021116450694212058,0.9828357014309081,89.16666666666666,87.91666666666666,2.083333333333333,0.8333333333333333,0.00925925925925925,0.023148148148148126,0.01620370370370365,0.022824096193661346,0.9837962962962964,1.5,1.0
6,Video_Replay_Attack,0.1,TradAugSpoofOnly,AfterSplit,15486.833333333334,15566.833333333334,343.1666666666667,180.16666666666666,0.01149975532435475,0.021569243662266868,0.016534499493310834,0.021353318423265485,0.9834655005066892,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
6,Video_Replay_Attack,0.1,TradAugSpoofOnly,BeforeSplit,15492.333333333334,15574.166666666666,335.8333333333333,174.66666666666666,0.011148698963851766,0.021108317619945468,0.016128508291898616,0.020899916355369048,0.9838714917081014,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
6,Video_Replay_Attack,0.2,GenAugSpoofOnly,AfterSplit,15476.583333333332,15565.333333333332,344.66666666666663,190.41666666666669,0.012153996723473923,0.02166352398910534,0.016908760356289625,0.021459197551121856,0.9830912396437104,89.66666666666667,87.83333333333333,2.1666666666666665,0.3333333333333333,0.0037037037037037,0.02407407407407405,0.013888888888888848,0.023571916629420098,0.9861111111111112,1.5,1.0
6,Video_Replay_Attack,0.2,GenAugSpoofOnly,BeforeSplit,15468.416666666668,15571.75,338.25,198.58333333333331,0.012675262228463168,0.021260213702074107,0.01696773796526866,0.021078283162970654,0.9830322620347314,89.33333333333334,87.91666666666666,2.083333333333333,0.6666666666666667,0.0074074074074074,0.023148148148148126,0.015277777777777734,0.0227842809364548,0.9847222222222223,1.5,1.0
6,Video_Replay_Attack,0.2,TradAugSpoofOnly,AfterSplit,15511.166666666666,15570.0,340.0,155.83333333333334,0.009946596880917383,0.02137020741671898,0.015658402148818182,0.02112814797525438,0.9843415978511817,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
6,Video_Replay_Attack,0.2,TradAugSpoofOnly,BeforeSplit,15509.833333333334,15565.833333333334,344.1666666666667,157.16666666666666,0.010031701453160534,0.021632097213492518,0.015831899333326516,0.021383516246656836,0.9841681006666735,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
6,Video_Replay_Attack,0.3,GenAugSpoofOnly,AfterSplit,15488.25,15566.083333333332,343.91666666666663,178.75,0.011409331716346418,0.021616383825686116,0.016512857771016267,0.021397640553263698,0.9834871422289837,89.83333333333334,88.0,2.0,0.16666666666666666,0.00185185185185185,0.0222222222222222,0.012037037037037016,0.021778945691989154,0.9879629629629629,1.5,1.0
6,Video_Replay_Attack,0.3,GenAugSpoofOnly,BeforeSplit,15464.833333333334,15572.583333333332,337.41666666666663,202.16666666666666,0.012903980766366618,0.021207835742719398,0.017055908254543017,0.02103168617825885,0.9829440917454569,89.58333333333334,88.0,2.0,0.41666666666666663,0.004629629629629625,0.0222222222222222,0.01342592592592589,0.021838668577798974,0.986574074074074,1.5,1.0
6,Video_Replay_Attack,0.3,TradAugSpoofOnly,AfterSplit,15507.833333333334,15570.166666666666,339.8333333333333,159.16666666666666,0.01015935831152525,0.021359731824848033,0.01575954506818665,0.021122956972418384,0.9842404549318132,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
6,Video_Replay_Attack,0.3,TradAugSpoofOnly,BeforeSplit,15514.833333333334,15578.0,332.0,152.16666666666666,0.009712559307248717,0.02086737900691385,0.015289969157081284,0.020637205730522853,0.9847100308429187,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
7,All_Categories,0.0,Baseline,None,49352.0,15629.166666666666,280.8333333333333,535.0,0.0107242367751117,0.017651372302535065,0.014187804538823382,0.017528357880028683,0.9858121954611766,269.1666666666667,88.33333333333333,1.6666666666666667,0.8333333333333334,0.0030864197530864165,0.0185185185185185,0.010802469135802434,0.018208749903123267,0.9891975308641977,1.5,1.0
7,All_Categories,0.05,GenAugSpoofOnly,AfterSplit,49411.16666666667,15628.833333333332,281.16666666666663,475.83333333333337,0.009538223050761341,0.017672323486276925,0.013605273268519133,0.017527026044943265,0.9863947267314808,269.33333333333337,88.58333333333333,1.4166666666666667,0.6666666666666667,0.002469135802469133,0.015740740740740725,0.009104938271604916,0.01550160304316309,0.9908950617283951,1.5,1.0
7,All_Categories,0.05,GenAugSpoofOnly,BeforeSplit,49372.66666666667,15631.0,279.0,514.3333333333333,0.010309967192521717,0.01753614079195468,0.013923053992238192,0.017408462750869026,0.9860769460077619,269.3333333333333,88.58333333333333,1.4166666666666667,0.6666666666666666,0.002469135802469133,0.015740740740740725,0.009104938271604909,0.015501627889888618,0.9908950617283951,1.5,1.0
7,All_Categories,0.05,TradAugSpoofOnly,AfterSplit,49472.0,15605.333333333334,304.6666666666667,415.0,0.008318800489105316,0.01914938194007955,0.01373409121459245,0.018941390434750998,0.9862659087854077,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
7,All_Categories,0.05,TradAugSpoofOnly,BeforeSplit,49485.333333333336,15594.666666666666,315.3333333333333,401.6666666666667,0.008051529790660183,0.019819819819819767,0.013935674805239983,0.0195889571671556,0.98606432519476,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
7,All_Categories,0.1,GenAugSpoofOnly,AfterSplit,49447.83333333333,15618.75,291.25,439.16666666666663,0.008803228630037158,0.018306096794468818,0.013554662712252983,0.01813266177803,0.9864453372877469,269.5,88.75,1.25,0.5,0.00185185185185185,0.013888888888888874,0.007870370370370342,0.013699962122276633,0.9921296296296296,1.5,1.0
7,All_Categories,0.1,GenAugSpoofOnly,BeforeSplit,49391.583333333336,15635.416666666668,274.58333333333337,495.4166666666667,0.009930776889102651,0.017258537607374766,0.013594657248238717,0.01712947516293,0.9864053427517613,269.5,88.83333333333333,1.1666666666666667,0.5,0.0018518518518518498,0.012962962962962949,0.007407407407407375,0.012804118835128992,0.9925925925925927,1.5,1.0
7,All_Categories,0.1,TradAugSpoofOnly,AfterSplit,49486.666666666664,15594.666666666666,315.3333333333333,400.3333333333333,0.008024802720815667,0.0198198198198198,0.013922311270317733,0.0195862185494755,0.9860776887296822,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
7,All_Categories,0.1,TradAugSpoofOnly,BeforeSplit,49526.5,15587.333333333334,322.6666666666667,360.5,0.007226331509210784,0.020280745862141167,0.013753538685675984,0.02001847879634412,0.9862464613143239,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
7,All_Categories,0.2,GenAugSpoofOnly,AfterSplit,49473.083333333336,15612.666666666666,297.3333333333333,413.9166666666667,0.008297084744856659,0.018688455897758173,0.013492770321307407,0.018494406465129266,0.9865072296786925,269.66666666666663,88.75,1.25,0.3333333333333333,0.0012345679012345666,0.013888888888888874,0.007561728395061699,0.013690007775685457,0.9924382716049382,1.5,1.0
7,All_Categories,0.2,GenAugSpoofOnly,BeforeSplit,49384.416666666664,15631.666666666668,278.33333333333337,502.58333333333337,0.010074434889516933,0.01749423842447094,0.013784336656993915,0.01736442531495305,0.9862156633430059,269.33333333333337,88.91666666666666,1.0833333333333335,0.6666666666666666,0.002469135802469133,0.012037037037037023,0.007253086419753066,0.011911788126621808,0.992746913580247,1.5,1.0
7,All_Categories,0.2,TradAugSpoofOnly,AfterSplit,49560.833333333336,15565.333333333334,344.6666666666667,326.1666666666667,0.006538109460714499,0.021663523989105347,0.014100816724909917,0.021339267653649217,0.98589918327509,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
7,All_Categories,0.2,TradAugSpoofOnly,BeforeSplit,49580.166666666664,15568.0,342.0,306.8333333333333,0.00615056694796905,0.021495914519170285,0.01382324073356965,0.02117003849831772,0.9861767592664302,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
7,All_Categories,0.3,GenAugSpoofOnly,AfterSplit,49490.25,15606.833333333334,303.1666666666667,396.75,0.007952973720608525,0.01905510161324109,0.013504037666924826,0.01884513631531417,0.9864959623330751,269.66666666666663,88.58333333333333,1.4166666666666667,0.3333333333333333,0.0012345679012345666,0.015740740740740725,0.008487654320987633,0.015481694349980741,0.9915123456790123,1.5,1.0
7,All_Categories,0.3,GenAugSpoofOnly,BeforeSplit,49407.916666666664,15616.833333333334,293.1666666666667,479.0833333333333,0.009603370283507343,0.018426566100984643,0.014014968192246008,0.0182638620517402,0.985985031807754,269.66666666666663,88.91666666666666,1.0833333333333335,0.3333333333333333,0.0012345679012345666,0.012037037037037023,0.006635802469135766,0.011898321201390174,0.9933641975308641,1.5,1.0
7,All_Categories,0.3,TradAugSpoofOnly,AfterSplit,49584.666666666664,15553.0,357.0,302.3333333333333,0.006060363087243767,0.02243871778755495,0.014249540437399351,0.022074485369373082,0.9857504595626007,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
7,All_Categories,0.3,TradAugSpoofOnly,BeforeSplit,49580.166666666664,15558.0,352.0,306.8333333333333,0.006150566947969033,0.022124450031426716,0.014137508489697885,0.02177555033108475,0.9858624915103021,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
