protocol_number,when_aug_performed,aug_type,config/HP_AUG_PER,TP,TN,FP,FN,APCER,BPCER,ACER,EER,AUC,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC,config/HP_REPEAT,fold_number
3,AfterSplit,TradAugSpoofOnly,0.05,3083.8333333333335,9292.333333333334,89.66666666666667,899.1666666666666,0.17200340878984935,0.009557308320898133,0.09078035855537374,0.13936479738705687,0.9092196414446262,,,,,,,,,,1.5,1.0
3,AfterSplit,TradAugSpoofOnly,0.1,3156.0,9303.416666666666,78.58333333333333,827.0,0.15084832921092,0.008375968165991558,0.0796121486884558,0.1229387888481715,0.9203878513115442,,,,,,,,,,1.5,1.0
3,AfterSplit,TradAugSpoofOnly,0.2,3150.0,9304.166666666666,77.83333333333333,833.0,0.15041448084191011,0.008296027854757292,0.07935525434833371,0.12097100275643229,0.9206447456516663,,,,,,,,,,1.5,1.0
3,AfterSplit,TradAugSpoofOnly,0.3,3189.0,9273.416666666666,108.58333333333333,794.0,0.14079392281281902,0.011573580615362691,0.07618375171409085,0.11807541805439771,0.9238162482859091,,,,,,,,,,1.5,1.0
3,BeforeSplit,GenAugSpoofOnly,0.05,3029.583333333333,9288.291666666668,93.70833333333334,953.4166666666667,0.17794947603910488,0.00998809777588285,0.09396878690749388,0.14095386350465267,0.9060312130925061,6.75,8.0,0.0,2.25,0.1607142857142857,0.0,0.08035714285714282,0.11901229790161677,0.9196428571428572,1.5,1.0
3,BeforeSplit,GenAugSpoofOnly,0.1,2980.0416666666665,9303.0,79.0,1002.9583333333333,0.18688239491129882,0.00842037945001062,0.09765138718065469,0.14515818808691439,0.9023486128193452,6.791666666666666,8.0,0.0,2.2083333333333335,0.15773809523809523,0.0,0.07886904761904759,0.1187808164201353,0.9211309523809523,1.5,1.0
3,BeforeSplit,GenAugSpoofOnly,0.2,2984.083333333333,9234.208333333332,147.79166666666669,998.9166666666667,0.18329061838038085,0.015752682441554703,0.09952165041096776,0.14788330125246626,0.9004783495890321,6.833333333333333,8.0,0.0,2.1666666666666665,0.15476190476190474,0.0,0.07738095238095234,0.11739192753124641,0.9226190476190477,1.5,1.0
3,BeforeSplit,GenAugSpoofOnly,0.3,2959.125,9274.375,107.625,1023.875,0.18591122737319193,0.011471434662118904,0.09869133101765541,0.14371085676716921,0.9013086689823446,6.625,8.0,0.0,2.375,0.16964285714285712,0.0,0.08482142857142855,0.12443701609807409,0.9151785714285714,1.5,1.0
3,BeforeSplit,TradAugSpoofOnly,0.05,3109.0,9223.25,158.75,874.0,0.15886053528456076,0.01692069921125554,0.08789061724790814,0.1364310942557823,0.9121093827520919,,,,,,,,,,1.5,1.0
3,BeforeSplit,TradAugSpoofOnly,0.1,3099.6666666666665,9299.25,82.75,883.3333333333334,0.16024543497075297,0.008820081006182,0.08453275798846747,0.1303933576102351,0.9154672420115325,,,,,,,,,,1.5,1.0
3,BeforeSplit,TradAugSpoofOnly,0.2,3124.25,9212.333333333334,169.66666666666666,858.75,0.15146373583244702,0.018084274852554476,0.08477400534250075,0.13099809145370991,0.9152259946574991,,,,,,,,,,1.5,1.0
3,BeforeSplit,TradAugSpoofOnly,0.3,3136.9166666666665,9284.583333333334,97.41666666666667,846.0833333333334,0.15078799368312568,0.010383358203652333,0.08058567594338902,0.12364783097161146,0.9194143240566109,,,,,,,,,,1.5,1.0
3,None,Baseline,0.0,3081.4166666666665,9330.083333333334,51.916666666666664,901.5833333333334,0.17282051615477678,0.005533645988772766,0.08917708107177479,0.14025851550399937,0.9108229189282252,7.0,8.0,0.0,2.0,0.14285714285714285,0.0,0.0714285714285714,0.1111111111111111,0.9285714285714285,1.5,1.0
